,0
3401,6276.08
3402,6255.5996
3403,6114.034
3404,5960.417
3405,6290.0815
3406,6308.1973
3407,6274.356
3408,6112.144
3409,5959.6436
3410,6397.995
3411,6348.0684
3412,6293.05
3413,6143.1543
3414,5972.4443
3415,6376.547
3416,6371.347
3417,6298.207
3418,6140.307
3419,5974.9473
3420,6379.656
3421,6373.758
3422,6306.338
3423,6150.334
3424,5975.1636
3425,6240.0713
3426,6272.8716
3427,6254.4326
3428,6103.8105
3429,5962.248
3430,6286.8594
3431,6305.199
3432,6273.077
3433,6101.899
3434,5961.471
3435,6395.014
3436,6344.9614
3437,6291.7866
3438,6133.519
3439,5974.227
3440,6373.458
3441,6368.268
3442,6296.9785
3443,6130.6206
3444,5976.7227
3445,6376.579
3446,6370.6855
3447,6305.1885
3448,6140.9287
3449,6405.6406
3450,6608.689
3451,6668.9404
3452,6611.73
3453,6370.8047
3454,6399.093
3455,6645.4365
3456,6668.9404
3457,6625.2017
3458,6405.008
3459,6401.1943
3460,6726.835
3461,6694.6367
3462,6636.9155
3463,6423.7104
3464,6405.2056
3465,6709.1904
3466,6708.6895
3467,6642.694
3468,6427.5615
3469,6406.1436
3470,6711.273
3471,6709.9663
3472,6643.2397
3473,6427.8994
3474,7341.237
3475,7261.041
3476,7278.9062
3477,7234.3057
3478,7021.159
3479,7335.688
3480,7280.5933
3481,7292.2188
3482,7243.9253
3483,7023.631
3484,7337.7417
3485,7325.8706
3486,7304.739
3487,7248.233
3488,7031.176
3489,7340.3916
3490,7315.3574
3491,7312.4077
3492,7251.455
3493,7033.19
3494,7341.176
3495,7315.3574
3496,7312.4077
3497,7251.455
3498,7033.19
3499,7341.176
3500,6331.1772
3501,6351.5034
3502,6327.627
3503,6189.775
3504,5951.2695
3505,6377.076
3506,6385.2485
3507,6348.1797
3508,6187.913
3509,5958.034
3510,6477.338
3511,6425.691
3512,6368.9263
3513,6234.972
3514,5963.7676
3515,6460.8203
3516,6451.253
3517,6383.29
3518,6228.459
3519,5966.424
3520,6464.1577
3521,6454.267
3522,6385.18
3523,6229.312
3524,5966.6475
3525,6343.454
3526,6368.905
3527,6340.535
3528,6186.1885
3529,5957.151
3530,6387.541
3531,6400.5527
3532,6359.829
3533,6186.541
3534,5957.2656
3535,6480.062
3536,6437.18
3537,6378.9893
3538,6215.0884
3539,5968.848
3540,6465.024
3541,6458.7886
3542,6391.055
3543,6221.688
3544,5968.848
3545,6468.018
3546,6461.1387
3547,6392.515
3548,6222.3867
3549,5971.4
3550,6349.3926
3551,6376.8936
3552,6348.344
3553,6184.3584
3554,5962.6216
3555,6392.8657
3556,6407.65
3557,6334.2754
3558,6156.281
3559,5963.3555
3560,6482.825
3561,6443.2573
3562,6385.745
3563,6212.3086
3564,5974.2056
3565,6468.302
3566,6463.4146
3567,6396.9863
3568,6218.3867
3569,5976.477
3570,6471.1484
3571,6465.5454
3572,6398.2954
3573,6219.032
3574,6431.6523
3575,6763.2686
3576,6785.137
3577,6749.9136
3578,6551.12
3579,6424.8325
3580,6798.674
3581,6810.5903
3582,6738.3774
3583,6564.8926
3584,6427.93
3585,6850.249
3586,6840.076
3587,6766.981
3588,6576.673
3589,6430.4565
3590,6866.975
3591,6856.3115
3592,6788.935
3593,6582.386
3594,6431.5605
3595,6863.7505
3596,6858.0283
3597,6789.991
3598,6582.996
3599,7395.4595
3600,7336.351
3601,7343.5884
3602,7295.7964
3603,7086.6475
3604,7389.8076
3605,7360.263
3606,7366.677
3607,7315.136
3608,7101.659
3609,7393.508
3610,7380.0645
3611,7379.759
3612,7321.3784
3613,7106.67
3614,7395.3193
3615,7390.4146
3616,7386.42
3617,7324.1177
3618,7108.4775
3619,7395.91
3620,7391.4736
3621,7387.0415
3622,7324.363
3623,7108.624
3624,7395.9526
3625,6421.1543
3626,6442.0537
3627,6419.165
3628,6255.529
3629,5960.9116
3630,6473.3345
3631,6502.158
3632,6474.114
3633,6292.2407
3634,5967.2495
3635,6527.3604
3636,6538.1104
3637,6490.506
3638,6303.238
3639,5970.0635
3640,6554.011
3641,6556.0454
3642,6498.2144
3643,6307.419
3644,5970.9893
3645,6556.6235
3646,6569.673
3647,6498.909
3648,6307.7705
3649,5971.055
3650,6433.198
3651,6458.2886
3652,6432.133
3653,6256.2144
3654,5970.9307
3655,6482.2896
3656,6493.9688
3657,6453.7505
3658,6273.0005
3659,5971.3623
3660,6533.194
3661,6543.842
3662,6495.2134
3663,6299.7417
3664,5979.6113
3665,6559.794
3666,6561.7607
3667,6502.938
3668,6303.9644
3669,5980.414
3670,6562.3994
3671,6575.3613
3672,6503.6323
3673,6304.3203
3674,5980.4727
3675,6445.549
3676,6478.9893
3677,6455.8955
3678,6267.376
3679,5978.717
3680,6492.557
3681,6512.798
3682,6475.7437
3683,6283.169
3684,5982.735
3685,6542.7383
3686,6548.573
3687,6493.9146
3688,6295.592
3689,5985.4126
3690,6563.6055
3691,6565.527
3692,6506.605
3693,6303.8984
3694,5986.6865
3695,6567.582
3696,6566.0684
3697,6503.0166
3698,6300.7373
3699,6480.571
3700,6912.958
3701,6941.4365
3702,6912.7803
3703,6717.7573
3704,6474.378
3705,6949.492
3706,6965.051
3707,6925.974
3708,6729.936
3709,6477.6665
3710,6985.619
3711,6990.1973
3712,6937.4526
3713,6739.143
3714,6480.07
3715,7003.506
3716,7002.301
3717,6942.649
3718,6742.5815
3719,6480.851
3720,7005.342
3721,7003.436
3722,6943.1133
3723,6745.068
3724,7456.084
3725,7410.334
3726,7421.325
3727,7375.671
3728,7170.7017
3729,7431.859
3730,7462.8706
3731,7435.7695
3732,7384.124
3733,7177.439
3734,7453.3735
3735,7449.4644
3736,7449.2114
3737,7390.967
3738,7183.1055
3739,7455.3853
3740,7461.4526
3741,7457.27
3742,7394.3457
3743,7185.2285
3744,7456.014
3745,7462.6284
3746,7457.9927
3747,7394.6494
3748,7185.407
3749,7456.0596
3750,831.5431
3751,1443.4288
3752,4824.7554
3753,5634.3193
3754,5718.483
3755,1326.2709
3756,2551.6494
3757,5532.854
3758,6179.3804
3759,6223.025
3760,4227.872
3761,5023.0337
3762,6174.8594
3763,6596.8784
3764,6687.101
3765,6070.1455
3766,6235.774
3767,6549.1064
3768,6817.5063
3769,6891.479
3770,6177.7305
3771,6317.452
3772,6593.927
3773,6839.001
3774,6910.1875
3775,891.95074
3776,1792.4813
3777,5234.8345
3778,5862.609
3779,5762.3384
3780,1470.7927
3781,3249.9294
3782,5835.76
3783,6320.307
3784,6257.3564
3785,4540.836
3786,5457.435
3787,6359.966
3788,6688.452
3789,6690.3477
3790,6033.0576
3791,6423.9424
3792,6711.06
3793,6874.263
3794,6872.2524
3795,6272.4585
3796,6496.7144
3797,6753.551
3798,6892.3604
3799,6888.941
3800,908.7149
3801,1950.4363
3802,5376.9966
3803,5928.9834
3804,5775.8926
3805,1515.6542
3806,3499.688
3807,5934.2407
3808,6359.126
3809,6264.2656
3810,4605.1255
3811,5574.32
3812,6420.591
3813,6713.516
3814,6680.755
3815,6185.558
3816,6468.015
3817,6759.517
3818,6886.375
3819,6853.9165
3820,6283.1406
3821,6538.0454
3822,6799.745
3823,6903.312
3824,6738.113
3825,958.42834
3826,6068.7603
3827,5825.4487
3828,5966.8037
3829,6237.9556
3830,1652.3684
3831,4442.418
3832,6210.7627
3833,6282.7915
3834,6504.462
3835,4748.8975
3836,5810.269
3837,6570.2583
3838,6543.0903
3839,6715.617
3840,5989.197
3841,6439.729
3842,6767.2134
3843,6662.784
3844,6799.3555
3845,6079.0713
3846,6491.7466
3847,6786.0674
3848,6674.0483
3849,7707.146
3850,1294.0011
3851,4192.5615
3852,6164.4893
3853,6117.18
3854,7459.622
3855,2693.9126
3856,5301.86
3857,6376.3506
3858,6255.101
3859,7588.12
3860,5403.395
3861,6167.7754
3862,6539.292
3863,6358.1436
3864,7686.935
3865,6241.197
3866,6505.708
3867,6620.4385
3868,6398.2017
3869,7717.8213
3870,6290.8228
3871,6531.7803
3872,6628.383
3873,6401.45
3874,7720.117
3875,7405.734
3876,7433.867
3877,7452.897
3878,7328.1484
3879,6995.2266
3880,7458.133
3881,7487.8164
3882,7479.1997
3883,7356.0083
3884,6937.182
3885,7486.8535
3886,7499.8716
3887,7488.218
3888,7364.4624
3889,6977.537
3890,7504.124
3891,7507.8433
3892,7501.308
3893,7368.67
3894,7028.417
3895,7503.6113
3896,7502.4624
3897,7485.068
3898,7366.77
3899,7028.937
3900,7377.66
3901,7409.582
3902,7426.218
3903,7294.1914
3904,6954.757
3905,7410.049
3906,7430.025
3907,7436.923
3908,7305.35
3909,6969.7056
3910,7450.3955
3911,7457.04
3912,7448.394
3913,7315.356
3914,6981.9834
3915,7471.943
3916,7473.4224
3917,7455.9565
3918,7320.4404
3919,6987.8076
3920,7473.8716
3921,7474.906
3922,7456.7803
3923,7320.982
3924,6988.331
3925,7358.1465
3926,7411.8
3927,7407.5806
3928,7271.311
3929,6930.962
3930,7390.3433
3931,7438.1035
3932,7418.073
3933,7282.2705
3934,6943.7754
3935,7430.36
3936,7438.1035
3937,7429.2007
3938,7291.898
3939,6954.561
3940,7430.36
3941,7453.9346
3942,7436.4717
3943,7296.6836
3944,6960.064
3945,7453.498
3946,7455.3506
3947,7437.2427
3948,7297.1855
3949,6933.204
3950,7119.758
3951,7009.8716
3952,7000.551
3953,6794.608
3954,6918.354
3955,7104.4814
3956,7037.6924
3957,7019.5547
3958,6804.946
3959,6924.97
3960,7111.779
3961,7071.947
3962,7041.85
3963,6814.665
3964,6929.8315
3965,7117.21
3966,7089.9653
3967,7053.9966
3968,6819.457
3969,6931.702
3970,7119.189
3971,7091.4824
3972,7055.013
3973,6819.9316
3974,7798.78
3975,6809.7964
3976,6815.8657
3977,6753.7563
3978,6465.0215
3979,7795.2285
3980,6821.7676
3981,6823.5386
3982,6757.4497
3983,6468.8267
3984,7797.675
3985,6837.0864
3986,6832.753
3987,6760.915
3988,6471.7637
3989,7798.514
3990,6845.493
3991,6838.0576
3992,6762.7393
3993,6472.9385
3994,7800.002
3995,6846.1987
3996,6838.5034
3997,6762.9106
3998,6473.0425
3999,7800.0435
4000,6230.2495
4001,6510.378
4002,6875.601
4003,6857.0254
4004,6657.4243
4005,6560.775
4006,6742.7812
4007,6996.931
4008,7051.1196
4009,6746.5273
4010,6968.1753
4011,7021.927
4012,7104.6704
4013,6956.775
4014,6818.4756
4015,7146.996
4016,7159.8984
4017,7182.6094
4018,7104.838
4019,6854.2227
4020,7165.671
4021,6510.378
4022,7192.9536
4023,7110.5034
4024,6857.263
4025,6291.4316
4026,6282.4995
4027,6914.5664
4028,6863.348
4029,6639.9253
4030,6291.4316
4031,6603.972
4032,7126.797
4033,6955.817
4034,6727.41
4035,6612.4067
4036,6984.5693
4037,7119.0513
4038,7039.4272
4039,6795.7383
4040,6991.7456
4041,7142.4307
4042,7183.196
4043,7085.5327
4044,6827.303
4045,7162.326
4046,7157.563
4047,7190.795
4048,7090.5576
4049,6830.074
4050,6297.632
4051,6622.0073
4052,6920.6675
4053,6854.2393
4054,6627.938
4055,6614.445
4056,6831.4062
4057,7022.0557
4058,6835.259
4059,6712.622
4060,6984.9927
4061,6831.4062
4062,7114.8066
4063,7025.411
4064,6779.583
4065,7137.2793
4066,7165.4966
4067,7174.3003
4068,7072.993
4069,6809.876
4070,7151.5737
4071,7176.142
4072,7181.081
4073,7072.993
4074,6937.2827
4075,7003.65
4076,6507.746
4077,6729.0815
4078,6560.085
4079,6863.3213
4080,6438.1133
4081,6663.2104
4082,6600.83
4083,6631.1973
4084,6904.378
4085,6842.928
4086,6833.8604
4087,6873.538
4088,6687.74
4089,6932.257
4090,6861.7446
4091,6912.2627
4092,6907.893
4093,6708.467
4094,6942.7188
4095,6873.842
4096,6919.243
4097,6911.1953
4098,6710.3657
4099,7838.646
4100,6436.031
4101,6629.619
4102,6678.734
4103,6395.1025
4104,7795.9873
4105,6592.244
4106,6704.2144
4107,6711.082
4108,6428.694
4109,7820.3633
4110,6733.5464
4111,6776.033
4112,6738.2227
4113,6454.9434
4114,7835.1084
4115,6792.136
4116,6810.1187
4117,6751.536
4118,6465.33
4119,7839.882
4120,6797.577
4121,6812.892
4122,6752.7686
4123,6466.223
4124,7840.221
4125,7210.137
4126,7220.39
4127,7219.0273
4128,7134.4595
4129,6862.7065
4130,7229.928
4131,7234.885
4132,7228.118
4133,7143.275
4134,6870.843
4135,7252.491
4136,7252.2754
4137,7237.5425
4138,7151.2773
4139,6877.7134
4140,7264.392
4141,7262.048
4142,7243.684
4143,7155.405
4144,6880.794
4145,7265.6533
4146,7263.1523
4147,7244.436
4148,7155.8516
4149,6881.021
4150,7187.287
4151,7197.22
4152,7192.4077
4153,7101.243
4154,6840.195
4155,7206.216
4156,7210.9185
4157,7201.312
4158,7109.774
4159,6848.1924
4160,7227.804
4161,7227.333
4162,7210.4146
4163,7117.1475
4164,6854.73
4165,7238.9395
4166,7236.225
4167,7215.94
4168,7120.8096
4169,6857.605
4170,7240.0454
4171,7237.0996
4172,7216.552
4173,7121.195
4174,6857.8438
4175,7173.4287
4176,7183.997
4177,7175.921
4178,7077.8643
4179,6824.381
4180,7192.2036
4181,7197.7393
4182,7184.794
4183,7086.7207
4184,6832.449
4185,7213.833
4186,7213.8423
4187,7193.794
4188,7093.9185
4189,6838.962
4190,7224.83
4191,7222.467
4192,7199.1606
4193,7097.405
4194,6841.771
4195,7225.913
4196,7223.293
4197,7202.8228
4198,7094.3794
4199,6995.214
4200,6899.668
4201,6910.5483
4202,6882.1157
4203,6720.127
4204,6988.1123
4205,6916.4517
4206,6922.165
4207,6889.3906
4208,6726.9717
4209,6991.8096
4210,6935.4844
4211,6935.153
4212,6896.082
4213,6732.2256
4214,6994.591
4215,6945.0127
4216,6941.7705
4217,6899.4497
4218,6734.3447
4219,6995.576
4220,6945.8667
4221,6942.3755
4222,6899.7646
4223,6734.5337
4224,7892.393
4225,3626.278
4226,6843.2935
4227,6774.731
4228,6502.979
4229,7888.366
4230,6853.551
4231,6848.0537
4232,6777.474
4233,6506.1475
4234,7890.4897
4235,6861.521
4236,6853.346
4237,6779.9478
4238,6508.625
4239,7891.994
4240,6865.553
4241,6856.0303
4242,6781.1245
4243,6509.59
4244,7892.4824
4245,6865.943
4246,6856.276
4247,6781.233
4248,6509.673
4249,7892.5176
4250,2416.2563
4251,3695.2932
4252,5347.2603
4253,5628.727
4254,5838.252
4255,4535.9976
4256,5109.9854
4257,5867.6226
4258,6071.3564
4259,6280.4854
4260,5956.9023
4261,6100.208
4262,6353.7085
4263,6489.794
4264,6588.7427
4265,6565.772
4266,6612.0425
4267,6661.747
4268,6691.5464
4269,6713.971
4270,6629.475
4271,6665.693
4272,6695.709
4273,6712.283
4274,6713.971
4275,2592.474
4276,4064.6023
4277,5494.708
4278,5695.4956
4279,5866.5527
4280,4671.2363
4281,5310.084
4282,5974.5005
4283,6132.2085
4284,6284.3916
4285,6004.463
4286,6215.665
4287,6445.928
4288,6519.2993
4289,6582.3457
4290,6578.0684
4291,6669.428
4292,6711.8784
4293,6697.8765
4294,6699.3413
4295,6634.4746
4296,6709.1646
4297,6740.331
4298,6716.411
4299,6708.4253
4300,2634.2393
4301,4173.657
4302,5540.3315
4303,5715.7764
4304,5877.541
4305,4696.752
4306,5370.392
4307,6012.644
4308,6146.0127
4309,6283.857
4310,6006.6826
4311,6241.527
4312,6472.4272
4313,6524.2373
4314,6574.3257
4315,6570.4175
4316,6676.0435
4317,6725.044
4318,6694.2407
4319,6687.5786
4320,6625.3843
4321,6713.5684
4322,6751.375
4323,6711.4336
4324,6975.4033
4325,3059.1338
4326,4819.6113
4327,5924.5015
4328,5911.9326
4329,6576.7607
4330,4932.9233
4331,5714.6494
4332,6244.622
4333,6246.6353
4334,6825.966
4335,6056.044
4336,6300.012
4337,6513.6064
4338,6488.1807
4339,6947.133
4340,6425.395
4341,6556.168
4342,6650.3726
4343,6571.1577
4344,6986.9404
4345,6461.685
4346,6581.618
4347,6663.2505
4348,6578.052
4349,7910.1577
4350,4218.9834
4351,5489.2544
4352,6259.8335
4353,6128.7295
4354,7691.4126
4355,5514.8774
4356,6110.357
4357,6528.794
4358,6316.642
4359,7814.2764
4360,6363.161
4361,6601.4536
4362,6674.3193
4363,6444.0415
4364,7892.441
4365,6675.2646
4366,6741.295
4367,6725.413
4368,6486.9277
4369,7913.194
4370,6694.4126
4371,6751.917
4372,6729.6035
4373,6490.0537
4374,7914.656
4375,3120.421
4376,5043.586
4377,6399.094
4378,6385.373
4379,5475.841
4380,4711.5273
4381,5917.1914
4382,6757.391
4383,6735.5234
4384,5096.628
4385,6466.223
4386,6835.5796
4387,7194.391
4388,7059.5757
4389,5341.4595
4390,7425.703
4391,7405.134
4392,7494.7256
4393,7228.0776
4394,5465.1777
4395,7327.1235
4396,7460.123
4397,7528.031
4398,7243.7314
4399,5475.841
4400,3547.3008
4401,5700.2095
4402,7021.0503
4403,6884.399
4404,5433.854
4405,4570.941
4406,5757.2905
4407,6776.3037
4408,6778.576
4409,5114.7603
4410,6318.5444
4411,6693.2407
4412,7181.2036
4413,7062.335
4414,5330.2417
4415,7160.6865
4416,7335.804
4417,7475.133
4418,7208.2554
4419,5438.7646
4420,7237.3228
4421,7392.7188
4422,7475.133
4423,7221.516
4424,5448.418
4425,3178.7598
4426,4979.538
4427,6492.746
4428,6484.9688
4429,4863.5356
4430,4617.5986
4431,5831.003
4432,6824.6436
4433,6810.6753
4434,5116.557
4435,6326.2607
4436,6734.7964
4437,7221.8413
4438,7079.2144
4439,5335.65
4440,7163.41
4441,7360.8857
4442,7502.272
4443,7214.245
4444,5442.306
4445,7239.9717
4446,7416.343
4447,7528.877
4448,7226.888
4449,5835.663
4450,3039.5642
4451,4686.6357
4452,6299.741
4453,6340.093
4454,5171.67
4455,4334.935
4456,5581.199
4457,6611.038
4458,6601.8867
4459,5474.54
4460,6108.007
4461,6513.1396
4462,6944.856
4463,6838.4644
4464,5717.6455
4465,6903.571
4466,7076.238
4467,7193.5225
4468,6954.7124
4469,5825.7114
4470,6968.468
4471,7132.4146
4472,7215.116
4473,6965.7217
4474,6903.1147
4475,3891.7017
4476,5773.8203
4477,6979.2812
4478,6939.0957
4479,6839.006
4480,5148.2324
4481,6401.282
4482,7124.0225
4483,7042.0312
4484,6686.1196
4485,6528.233
4486,7016.6562
4487,7257.749
4488,7135.373
4489,6864.215
4490,7101.0913
4491,7248.269
4492,7328.171
4493,7176.54
4494,6920.9927
4495,7131.9634
4496,7267.118
4497,7334.8613
4498,7179.9175
4499,6925.101
4500,4267.548
4501,5280.82
4502,6309.7197
4503,6248.0713
4504,4743.3623
4505,5563.1904
4506,6046.339
4507,6659.8916
4508,6563.792
4509,5010.235
4510,6672.7
4511,6830.3135
4512,7048.825
4513,6863.9243
4514,5264.373
4515,7248.2344
4516,7292.0806
4517,7320.767
4518,7013.599
4519,5389.9517
4520,7301.3174
4521,7342.707
4522,7352.462
4523,7033.2227
4524,5401.053
4525,4408.5195
4526,5476.4014
4527,6401.6206
4528,6310.577
4529,4752.741
4530,7277.651
4531,6882.459
4532,7672.878
4533,6625.948
4534,5020.6353
4535,6708.9297
4536,6921.5337
4537,7133.816
4538,6905.168
4539,5279.768
4540,7280.379
4541,7403.855
4542,7414.9106
4543,6930.0435
4544,5403.885
4545,7318.947
4546,7415.417
4547,7406.343
4548,7054.4854
4549,5408.985
4550,4437.5312
4551,5530.444
4552,6440.0264
4553,7151.149
4554,4758.052
4555,6971.7163
4556,7580.5786
4557,7601.341
4558,7141.039
4559,5033.8687
4560,7680.479
4561,7580.5786
4562,7160.1055
4563,6647.309
4564,5293.008
4565,7265.8506
4566,7383.981
4567,7701.703
4568,6665.82
4569,5550.82
4570,7315.4155
4571,7419.092
4572,7688.668
4573,7055.6353
4574,5996.4536
4575,4421.4814
4576,5666.6396
4577,6592.519
4578,6458.2427
4579,5261.188
4580,5582.2866
4581,6298.124
4582,6878.926
4583,6701.983
4584,5594.198
4585,6617.501
4586,7447.904
4587,7403.844
4588,7079.066
4589,5987.535
4590,7089.5986
4591,7212.603
4592,7268.026
4593,6967.193
4594,5907.516
4595,7121.8794
4596,7237.682
4597,7280.416
4598,6974.072
4599,6963.2803
4600,5016.7534
4601,6146.1367
4602,6944.045
4603,6879.599
4604,6426.586
4605,6021.8267
4606,6668.555
4607,7091.1396
4608,7002.1895
4609,6972.483
4610,6905.249
4611,7074.6978
4612,7195.4365
4613,7070.1343
4614,6902.408
4615,7159.269
4616,7246.4414
4617,7304.424
4618,7142.432
4619,7017.575
4620,7181.199
4621,7259.0713
4622,7281.938
4623,7121.556
4624,6963.2803
4625,7035.707
4626,7181.684
4627,7296.4556
4628,6932.2266
4629,5350.2754
4630,7232.9907
4631,7318.579
4632,7362.1494
4633,7058.0
4634,5415.967
4635,7451.6147
4636,7469.0894
4637,7430.369
4638,6995.648
4639,5475.3027
4640,7566.001
4641,7560.747
4642,7480.1865
4643,7093.78
4644,5505.507
4645,7578.611
4646,7181.684
4647,7486.7363
4648,7097.36
4649,5508.003
4650,7071.0586
4651,7052.208
4652,7304.8896
4653,6934.473
4654,5365.178
4655,7071.0586
4656,7232.614
4657,7434.488
4658,6993.841
4659,5430.179
4660,7250.502
4661,7435.9077
4662,7431.771
4663,7049.6826
4664,5485.399
4665,7452.7847
4666,7539.8447
4667,7473.7964
4668,7079.0874
4669,5512.7095
4670,7567.089
4671,7550.542
4672,7478.8853
4673,7082.054
4674,5515.073
4675,7074.268
4676,7229.258
4677,7300.3403
4678,6930.452
4679,5373.4297
4680,7244.398
4681,7344.328
4682,7361.8433
4683,6923.2534
4684,5438.053
4685,7442.46
4686,7344.328
4687,7424.443
4688,7039.7446
4689,5491.996
4690,7542.7896
4691,7549.6904
4692,7463.811
4693,7069.5835
4694,5517.1963
4695,7553.0137
4696,7557.337
4697,7468.39
4698,7069.5835
4699,6044.109
4700,7360.8994
4701,7120.9844
4702,7159.6216
4703,6870.9844
4704,5934.138
4705,7103.114
4706,7197.79
4707,7101.94
4708,6906.079
4709,5992.849
4710,7297.5674
4711,7274.819
4712,7234.455
4713,6937.553
4714,6036.4434
4715,7296.6636
4716,7310.1895
4717,7251.2305
4718,6950.982
4719,6052.2705
4720,7301.6455
4721,7313.5303
4722,7252.8105
4723,6952.21
4724,7062.255
4725,7127.534
4726,7209.8857
4727,7224.7944
4728,7091.5586
4729,6971.4097
4730,7197.396
4731,7245.641
4732,7243.987
4733,7110.3125
4734,7018.8745
4735,7265.193
4736,7287.0283
4737,7262.4697
4738,7124.696
4739,7053.7544
4740,7298.3438
4741,7308.0293
4742,7271.3936
4743,7130.054
4744,7065.1885
4745,7301.488
4746,7309.884
4747,7272.1973
4748,7130.491
4749,7066.0117
4750,7448.5034
4751,7442.334
4752,7347.0596
4753,6960.7256
4754,5519.3125
4755,7463.546
4756,7453.441
4757,7353.581
4758,6965.828
4759,5525.108
4760,7480.521
4761,7466.586
4762,7360.1963
4763,6970.3877
4764,5530.0933
4765,7489.274
4766,7473.7563
4767,7364.3296
4768,6972.6855
4769,5532.3687
4770,7490.1772
4771,7474.5474
4772,7364.827
4773,6972.931
4774,5532.559
4775,7423.7144
4776,7418.84
4777,7323.741
4778,6940.8906
4779,5530.8027
4780,7437.941
4781,7429.4946
4782,7330.068
4783,6945.7744
4784,5536.564
4785,7454.35
4786,7441.921
4787,7336.4463
4788,6949.962
4789,5541.2695
4790,7462.618
4791,7448.5312
4792,7340.218
4793,6951.998
4794,5543.3335
4795,7463.4307
4796,7449.174
4797,7340.628
4798,6952.209
4799,5543.505
4800,7407.784
4801,7402.91
4802,7307.6484
4803,6927.787
4804,5538.4536
4805,7421.5923
4806,7413.1045
4807,7313.884
4808,6932.987
4809,5544.3184
4810,7437.3755
4811,7425.2656
4812,7320.126
4813,6937.1123
4814,5549.0513
4815,7445.527
4816,7431.687
4817,7323.759
4818,6939.04
4819,5551.094
4820,7446.3223
4821,7432.296
4822,7326.157
4823,6937.4307
4824,6141.6235
4825,7214.071
4826,7210.548
4827,7141.3965
4828,6879.235
4829,6129.957
4830,7221.6694
4831,7215.955
4832,7144.6
4833,6882.703
4834,6135.977
4835,7230.083
4836,7221.838
4837,7147.5195
4838,6885.4185
4839,6140.59
4840,7234.1924
4841,7224.748
4842,7148.9526
4843,6886.513
4844,6142.225
4845,7234.58
4846,7225.0093
4847,7149.0835
4848,6886.6084
4849,7133.0513
4850,5947.1753
4851,7260.268
4852,7221.4326
4853,7109.208
4854,7124.1562
4855,7266.3296
4856,7263.436
4857,7223.2725
4858,7111.076
4859,7128.7617
4860,7271.304
4861,7266.853
4862,7224.9136
4863,7112.516
4864,7132.149
4865,7273.729
4866,7268.518
4867,7225.673
4868,7113.062
4869,7133.2485
4870,7273.9585
4871,7268.6665
4872,7225.7407
4873,7113.1074
4874,7133.3257
4875,5606.969
4876,6183.66
4877,6632.451
4878,6379.037
4879,5024.955
4880,6220.642
4881,6569.9487
4882,6858.537
4883,6629.2812
4884,5180.0674
4885,6784.7217
4886,6956.8887
4887,7015.723
4888,6711.326
4889,5441.856
4890,7034.3374
4891,7094.1406
4892,7082.159
4893,6754.612
4894,5496.796
4895,7051.5703
4896,7106.623
4897,7088.02
4898,6758.181
4899,5500.673
4900,5434.4
4901,5884.715
4902,6342.1016
4903,6173.133
4904,4932.0435
4905,6101.163
4906,6351.8296
4907,6592.5137
4908,6399.6416
4909,5191.3823
4910,6709.347
4911,6805.384
4912,6843.682
4913,6580.64
4914,5387.9497
4915,6994.1255
4916,7019.1284
4917,6966.643
4918,6664.3057
4919,5468.141
4920,7015.886
4921,7034.827
4922,6977.4766
4923,6672.0615
4924,5474.623
4925,5454.277
4926,5920.297
4927,6366.52
4928,6189.892
4929,4948.1123
4930,6112.5566
4931,6375.1826
4932,6613.963
4933,6411.8
4934,5206.7056
4935,6710.9146
4936,6818.8213
4937,6856.7812
4938,6589.226
4939,5402.717
4940,6989.5977
4941,7019.7007
4942,6969.4434
4943,6667.017
4944,5481.8926
4945,7010.1616
4946,7033.9287
4947,6979.4175
4948,6673.721
4949,6115.181
4950,5493.3765
4951,6079.1797
4952,6537.657
4953,6345.426
4954,5616.343
4955,6137.173
4956,6470.4517
4957,6755.9253
4958,6547.8643
4959,5884.9214
4960,6706.2705
4961,6848.5615
4962,6911.741
4963,6678.086
4964,6070.784
4965,6927.959
4966,6987.217
4967,6980.722
4968,6729.7676
4969,6133.3315
4970,6947.21
4971,6999.0986
4972,6986.836
4973,6734.1807
4974,7126.6787
4975,6112.689
4976,6601.933
4977,6920.7837
4978,6869.7954
4979,6742.05
4980,6624.0566
4981,6876.9424
4982,7035.3013
4983,6967.42
4984,6939.8345
4985,6986.2095
4986,7073.711
4987,7113.449
4988,7034.1333
4989,7088.2896
4990,7112.8433
4991,7142.0293
4992,7142.615
4993,7058.1445
4994,7132.3965
4995,7122.7847
4996,7147.1646
4997,7145.1885
4998,7060.1255
4999,7135.234
